ts_code,symbol,name,area,industry,list_date
600601.SH,600601.0,方正科技,上海,元器件,19901219.0
600602.SH,600602.0,云赛智联,上海,软件服务,19901219.0
600651.SH,600651.0,飞乐音响,上海,电器仪表,19901219.0
600653.SH,600653.0,申华控股,辽宁,汽车服务,19901219.0
600654.SH,600654.0,中安科,湖北,仓储物流,19901219.0
000002.SZ,0002.0,万科Ａ,深圳,全国地产,19910129.0
000001.SZ,0001.0,平安银行,深圳,银行,19910403.0
000009.SZ,0009.0,中国宝安,深圳,电气设备,19910625.0
600603.SH,600603.0,广汇物流,四川,区域地产,19920113.0
000012.SZ,0012.0,南玻Ａ,深圳,玻璃,19920228.0
000016.SZ,0016.0,深康佳Ａ,深圳,家用电器,19920327.0
600604.SH,600604.0,市北高新,上海,园区开发,19920327.0
600605.SH,600605.0,汇通能源,上海,房产服务,19920327.0
600606.SH,600606.0,绿地控股,上海,全国地产,19920327.0
000011.SZ,0011.0,深物业A,深圳,房产服务,19920330.0
000017.SZ,0017.0,深中华A,深圳,服饰,19920331.0
000007.SZ,0007.0,全新好,深圳,其他商业,19920413.0
000006.SZ,0006.0,深振业Ａ,深圳,区域地产,19920427.0
000020.SZ,0020.0,深华发Ａ,深圳,元器件,19920428.0
000008.SZ,0008.0,神州高铁,北京,运输设备,19920507.0
000014.SZ,0014.0,沙河股份,深圳,全国地产,19920602.0
600609.SH,600609.0,金杯汽车,辽宁,汽车配件,19920724.0
600610.SH,600610.0,中毅达,贵州,化工原料,19920805.0
600611.SH,600611.0,大众交通,上海,公共交通,19920807.0
600612.SH,600612.0,老凤祥,上海,服饰,19920814.0
600613.SH,600613.0,神奇制药,上海,中成药,19920820.0
600655.SH,600655.0,豫园股份,上海,百货,19920902.0
600615.SH,600615.0,鑫源智造,重庆,铝,19920910.0
600616.SH,600616.0,金枫酒业,上海,红黄酒,19920929.0
000019.SZ,0019.0,深粮控股,深圳,农业综合,19921012.0
600617.SH,600617.0,国新能源,山西,供气供热,19921013.0
600618.SH,600618.0,氯碱化工,上海,化工原料,19921113.0
600619.SH,600619.0,海立股份,上海,家用电器,19921116.0
600620.SH,600620.0,天宸股份,上海,综合类,19921117.0
000501.SZ,0501.0,武商集团,湖北,百货,19921120.0
000503.SZ,0503.0,国新健康,山东,软件服务,19921130.0
600621.SH,600621.0,华鑫股份,上海,证券,19921202.0
600622.SH,600622.0,光大嘉宝,上海,区域地产,19921203.0
600623.SH,600623.0,华谊集团,上海,化工原料,19921204.0
000505.SZ,0505.0,京粮控股,海南,食品,19921221.0
600626.SH,600626.0,申达股份,上海,汽车配件,19930107.0
600628.SH,600628.0,新世界,上海,百货,19930119.0
600629.SH,600629.0,华建集团,上海,建筑工程,19930209.0
600630.SH,600630.0,龙头股份,上海,服饰,19930209.0
600633.SH,600633.0,浙数文化,浙江,互联网,19930304.0
600635.SH,600635.0,大众公用,上海,供气供热,19930304.0
000506.SZ,0506.0,招金黄金,山东,黄金,19930312.0
600637.SH,600637.0,东方明珠,上海,影视音像,19930316.0
000507.SZ,0507.0,珠海港,广东,新型电力,19930326.0
600638.SH,600638.0,新黄浦,上海,区域地产,19930326.0
600639.SH,600639.0,浦东金桥,上海,园区开发,19930326.0
600640.SH,600640.0,国脉文化,上海,影视音像,19930407.0
600641.SH,600641.0,先导基电,上海,半导体,19930407.0
600642.SH,600642.0,申能股份,上海,火力发电,19930416.0
600643.SH,600643.0,爱建集团,上海,多元金融,19930426.0
600644.SH,600644.0,乐山电力,四川,水力发电,19930426.0
600645.SH,600645.0,中源协和,天津,医疗保健,19930504.0
600648.SH,600648.0,外高桥,上海,园区开发,19930504.0
001872.SZ,1872.0,招商港口,深圳,港口,19930505.0
000509.SZ,0509.0,华塑控股,四川,元器件,19930507.0
000510.SZ,0510.0,新金路,四川,化工原料,19930507.0
600649.SH,600649.0,城投控股,上海,区域地产,19930518.0
600657.SH,600657.0,信达地产,北京,全国地产,19930524.0
600658.SH,600658.0,电子城,北京,园区开发,19930524.0
000026.SZ,0026.0,飞亚达,深圳,服饰,19930603.0
600650.SH,600650.0,锦江在线,上海,公共交通,19930607.0
600660.SH,600660.0,福耀玻璃,福建,汽车配件,19930610.0
600661.SH,600661.0,昂立教育,上海,文教休闲,19930614.0
600662.SH,600662.0,外服控股,上海,文教休闲,19930614.0
000025.SZ,0025.0,特力Ａ,深圳,综合类,19930621.0
600663.SH,600663.0,陆家嘴,上海,园区开发,19930628.0
600664.SH,600664.0,哈药股份,黑龙江,化学制药,19930629.0
600665.SH,600665.0,天地源,陕西,全国地产,19930709.0
000514.SZ,0514.0,渝开发,重庆,区域地产,19930712.0
600666.SH,600666.0,奥瑞德,黑龙江,元器件,19930712.0
600667.SH,600667.0,太极实业,江苏,半导体,19930728.0
600668.SH,600668.0,尖峰集团,浙江,水泥,19930728.0
000517.SZ,0517.0,荣安地产,浙江,区域地产,19930806.0
000028.SZ,0028.0,国药一致,深圳,医药商业,19930809.0
000516.SZ,0516.0,国际医学,陕西,医疗保健,19930809.0
600671.SH,600671.0,天目药业,浙江,中成药,19930823.0
600600.SH,600600.0,青岛啤酒,山东,啤酒,19930827.0
000027.SZ,0027.0,深圳能源,深圳,火力发电,19930903.0
000029.SZ,0029.0,深深房Ａ,深圳,区域地产,19930915.0
600673.SH,600673.0,东阳光,广东,综合类,19930917.0
600674.SH,600674.0,川投能源,四川,水力发电,19930924.0
600675.SH,600675.0,中华企业,上海,区域地产,19930924.0
600676.SH,600676.0,交运股份,上海,汽车配件,19930928.0
000030.SZ,0030.0,富奥股份,吉林,汽车配件,19930929.0
000031.SZ,0031.0,大悦城,深圳,全国地产,19931008.0
000519.SZ,0519.0,中兵红箭,河南,专用机械,19931008.0
600678.SH,600678.0,四川金顶,四川,水泥,19931008.0
600679.SH,600679.0,上海凤凰,上海,文教休闲,19931008.0
000521.SZ,0521.0,长虹美菱,安徽,家用电器,19931018.0
600681.SH,600681.0,百川能源,湖北,供气供热,19931018.0
600682.SH,600682.0,南京新百,江苏,生物制药,19931018.0
000520.SZ,0520.0,凤凰航运,湖北,水运,19931025.0
600683.SH,600683.0,京投发展,北京,区域地产,19931025.0
000032.SZ,0032.0,深桑达Ａ,深圳,建筑工程,19931028.0
000513.SZ,0513.0,丽珠集团,广东,化学制药,19931028.0
000525.SZ,0525.0,红太阳,江苏,农药化肥,19931028.0
600684.SH,600684.0,珠江股份,广东,区域地产,19931028.0
600685.SH,600685.0,中船防务,广东,船舶,19931028.0
000526.SZ,0526.0,学大教育,福建,文教休闲,19931101.0
000523.SZ,0523.0,红棉股份,广东,食品,19931108.0
600686.SH,600686.0,金龙汽车,福建,汽车整车,19931108.0
600688.SH,600688.0,上海石化,上海,石油加工,19931108.0
600689.SH,600689.0,上海三毛,上海,综合类,19931108.0
000524.SZ,0524.0,岭南控股,广东,旅游服务,19931118.0
000528.SZ,0528.0,柳工,广西,工程机械,19931118.0
000529.SZ,0529.0,广弘控股,广东,食品,19931118.0
600690.SH,600690.0,海尔智家,山东,家用电器,19931119.0
600691.SH,600691.0,潞化科技,山西,农药化肥,19931119.0
600692.SH,600692.0,亚通股份,上海,区域地产,19931119.0
600693.SH,600693.0,东百集团,福建,百货,19931122.0
600694.SH,600694.0,大商股份,辽宁,百货,19931122.0
000541.SZ,0541.0,佛山照明,广东,家用电器,19931123.0
000536.SZ,0536.0,华映科技,福建,元器件,19931126.0
000539.SZ,0539.0,粤电力Ａ,广东,火力发电,19931126.0
000547.SZ,0547.0,航天发展,福建,通信设备,19931130.0
000550.SZ,0550.0,江铃汽车,江西,汽车整车,19931201.0
000553.SZ,0553.0,安道麦A,湖北,农药化肥,19931203.0
600697.SH,600697.0,欧亚集团,吉林,百货,19931206.0
600698.SH,600698.0,湖南天雁,湖南,汽车配件,19931206.0
600699.SH,600699.0,均胜电子,浙江,汽车配件,19931206.0
600800.SH,600800.0,渤海化学,天津,化工原料,19931206.0
000530.SZ,0530.0,冰山冷热,辽宁,机械基件,19931208.0
000544.SZ,0544.0,中原环保,河南,环境保护,19931208.0
000537.SZ,0537.0,绿发电力,天津,新型电力,19931210.0
000538.SZ,0538.0,云南白药,云南,中成药,19931215.0
000545.SZ,0545.0,金浦钛业,吉林,化工原料,19931215.0
000546.SZ,0546.0,金圆股份,吉林,环境保护,19931215.0
000554.SZ,0554.0,泰山石油,山东,石油贸易,19931215.0
000543.SZ,0543.0,皖能电力,安徽,火力发电,19931220.0
000548.SZ,0548.0,湖南投资,湖南,路桥,19931220.0
000532.SZ,0532.0,华金资本,广东,多元金融,19940103.0
000533.SZ,0533.0,顺钠股份,广东,电气设备,19940103.0
600801.SH,600801.0,华新建材,湖北,水泥,19940103.0
600802.SH,600802.0,福建水泥,福建,水泥,19940103.0
600803.SH,600803.0,新奥股份,河北,供气供热,19940103.0
600805.SH,600805.0,悦达投资,江苏,综合类,19940103.0
600807.SH,600807.0,济高发展,山东,医疗保健,19940103.0
000531.SZ,0531.0,穗恒运Ａ,广东,火力发电,19940106.0
000551.SZ,0551.0,创元科技,江苏,专用机械,19940106.0
000552.SZ,0552.0,甘肃能化,甘肃,煤炭开采,19940106.0
600808.SH,600808.0,马钢股份,安徽,普钢,19940106.0
600809.SH,600809.0,山西汾酒,山西,白酒,19940106.0
600810.SH,600810.0,神马股份,河南,化纤,19940106.0
000534.SZ,0534.0,万泽股份,广东,生物制药,19940110.0
000559.SZ,0559.0,万向钱潮,浙江,汽车配件,19940110.0
000563.SZ,0563.0,陕国投Ａ,陕西,多元金融,19940110.0
000564.SZ,0564.0,供销大集,陕西,百货,19940110.0
600812.SH,600812.0,华北制药,河北,化学制药,19940114.0
600814.SH,600814.0,杭州解百,浙江,百货,19940114.0
600815.SH,600815.0,厦工股份,福建,工程机械,19940128.0
600816.SH,600816.0,建元信托,上海,多元金融,19940128.0
600817.SH,600817.0,宇通重工,河南,专用机械,19940128.0
600818.SH,600818.0,中路股份,上海,文教休闲,19940128.0
600819.SH,600819.0,耀皮玻璃,上海,玻璃,19940128.0
600820.SH,600820.0,隧道股份,上海,建筑工程,19940128.0
600821.SH,600821.0,金开新能,天津,新型电力,19940128.0
000021.SZ,0021.0,深科技,深圳,元器件,19940202.0
000560.SZ,0560.0,我爱我家,云南,房产服务,19940202.0
600822.SH,600822.0,上海物贸,上海,汽车服务,19940204.0
600824.SH,600824.0,益民集团,上海,百货,19940204.0
600825.SH,600825.0,新华传媒,上海,出版业,19940204.0
600826.SH,600826.0,兰生股份,上海,文教休闲,19940204.0
600827.SH,600827.0,百联股份,上海,超市连锁,19940204.0
600828.SH,600828.0,茂业商业,四川,百货,19940224.0
600829.SH,600829.0,人民同泰,黑龙江,医药商业,19940224.0
600830.SH,600830.0,香溢融通,浙江,多元金融,19940224.0
600831.SH,600831.0,广电网络,陕西,影视音像,19940224.0
600833.SH,600833.0,第一医药,上海,医药商业,19940224.0
600834.SH,600834.0,申通地铁,上海,公共交通,19940224.0
600835.SH,600835.0,上海机电,上海,运输设备,19940224.0
600838.SH,600838.0,上海九百,上海,百货,19940224.0
600839.SH,600839.0,四川长虹,四川,家用电器,19940311.0
600841.SH,600841.0,动力新科,上海,汽车配件,19940311.0
600843.SH,600843.0,上工申贝,上海,纺织机械,19940311.0
600844.SH,600844.0,金煤科技,内蒙,化工原料,19940311.0
600845.SH,600845.0,宝信软件,上海,软件服务,19940311.0
600846.SH,600846.0,同济科技,上海,建筑工程,19940311.0
600847.SH,600847.0,万里股份,重庆,电气设备,19940324.0
600848.SH,600848.0,上海临港,上海,园区开发,19940324.0
601607.SH,601607.0,上海医药,上海,医药商业,19940324.0
600850.SH,600850.0,电科数字,上海,软件服务,19940324.0
600851.SH,600851.0,海欣股份,上海,化学制药,19940404.0
600853.SH,600853.0,龙建股份,黑龙江,建筑工程,19940404.0
000035.SZ,0035.0,中国天楹,江苏,环境保护,19940408.0
000039.SZ,0039.0,中集集团,深圳,运输设备,19940408.0
000555.SZ,0555.0,神州信息,深圳,软件服务,19940408.0
000565.SZ,0565.0,渝三峡Ａ,重庆,染料涂料,19940408.0
600854.SH,600854.0,春兰股份,江苏,家用电器,19940425.0
600855.SH,600855.0,航天长峰,北京,专用机械,19940425.0
600857.SH,600857.0,宁波中百,浙江,百货,19940425.0
600858.SH,600858.0,银座股份,山东,百货,19940506.0
600859.SH,600859.0,王府井,北京,百货,19940506.0
600860.SH,600860.0,京城股份,北京,专用机械,19940506.0
000034.SZ,0034.0,神州数码,深圳,软件服务,19940509.0
000558.SZ,0558.0,天府文旅,四川,旅游景点,19940509.0
000561.SZ,0561.0,烽火电子,陕西,通信设备,19940509.0
000568.SZ,0568.0,泸州老窖,四川,白酒,19940509.0
600861.SH,600861.0,北京人力,北京,文教休闲,19940520.0
600862.SH,600862.0,中航高科,江苏,航空,19940520.0
600863.SH,600863.0,华能蒙电,内蒙,火力发电,19940520.0
000566.SZ,0566.0,海南海药,海南,化学制药,19940525.0
000567.SZ,0567.0,海德股份,海南,多元金融,19940525.0
000571.SZ,0571.0,新大洲A,海南,煤炭开采,19940525.0
000036.SZ,0036.0,华联控股,深圳,全国地产,19940617.0
000557.SZ,0557.0,西部创业,宁夏,铁路,19940617.0
000037.SZ,0037.0,深南电A,深圳,火力发电,19940701.0
000570.SZ,0570.0,苏常柴Ａ,江苏,农用机械,19940701.0
000572.SZ,0572.0,海马汽车,海南,汽车整车,19940808.0
600864.SH,600864.0,哈投股份,黑龙江,证券,19940809.0
600865.SH,600865.0,百大集团,浙江,百货,19940809.0
000045.SZ,0045.0,深纺织Ａ,深圳,元器件,19940815.0
000573.SZ,0573.0,粤宏远Ａ,广东,区域地产,19940815.0
600866.SH,600866.0,星湖科技,广东,饲料,19940818.0
600867.SH,600867.0,通化东宝,吉林,生物制药,19940824.0
000576.SZ,0576.0,甘化科工,广东,电气设备,19940907.0
600868.SH,600868.0,梅雁吉祥,广东,水力发电,19940912.0
000042.SZ,0042.0,中洲控股,深圳,全国地产,19940921.0
001914.SZ,1914.0,招商积余,深圳,房产服务,19940928.0
000048.SZ,0048.0,京基智农,深圳,农业综合,19941101.0
600872.SH,600872.0,中炬高新,广东,食品,19950124.0
600869.SH,600869.0,远东股份,青海,电气设备,19950206.0
600873.SH,600873.0,梅花生物,西藏,食品,19950217.0
000050.SZ,0050.0,深天马Ａ,深圳,元器件,19950315.0
000049.SZ,0049.0,德赛电池,深圳,电气设备,19950320.0
600871.SH,600871.0,石化油服,北京,石油开采,19950411.0
600874.SH,600874.0,创业环保,天津,环境保护,19950630.0
600875.SH,600875.0,东方电气,四川,电气设备,19951010.0
600877.SH,600877.0,电科芯片,重庆,半导体,19951013.0
000010.SZ,0010.0,美丽生态,深圳,建筑工程,19951027.0
600876.SH,600876.0,凯盛新能,河南,玻璃,19951031.0
000582.SZ,0582.0,北部湾港,广西,港口,19951102.0
600879.SH,600879.0,航天电子,湖北,航空,19951115.0
600880.SH,600880.0,博瑞传播,四川,广告包装,19951115.0
600881.SH,600881.0,亚泰集团,吉林,综合类,19951115.0
600882.SH,600882.0,妙可蓝多,上海,乳制品,19951206.0
600883.SH,600883.0,博闻科技,云南,种植业,19951208.0
000586.SZ,0586.0,汇源通信,四川,通信设备,19951220.0
600886.SH,600886.0,国投电力,北京,水力发电,19960118.0
000590.SZ,0590.0,古汉医药,湖南,中成药,19960119.0
600884.SH,600884.0,杉杉股份,浙江,电气设备,19960130.0
600885.SH,600885.0,宏发股份,湖北,电气设备,19960205.0
000591.SZ,0591.0,太阳能,重庆,新型电力,19960208.0
600888.SH,600888.0,新疆众和,新疆,铝,19960215.0
000589.SZ,0589.0,贵州轮胎,贵州,汽车配件,19960308.0
000593.SZ,0593.0,德龙汇能,四川,供气供热,19960312.0
600887.SH,600887.0,伊利股份,内蒙,乳制品,19960312.0
000592.SZ,0592.0,平潭发展,福建,林业,19960327.0
600894.SH,600894.0,广日股份,广东,运输设备,19960328.0
600893.SH,600893.0,航发动力,陕西,航空,19960408.0
000055.SZ,0055.0,方大集团,深圳,其他建材,19960415.0
600895.SH,600895.0,张江高科,上海,园区开发,19960422.0
000599.SZ,0599.0,青岛双星,山东,汽车配件,19960430.0
600706.SH,600706.0,曲江文旅,陕西,旅游景点,19960516.0
600707.SH,600707.0,彩虹股份,陕西,元器件,19960520.0
000597.SZ,0597.0,东北制药,辽宁,化学制药,19960523.0
600702.SH,600702.0,舍得酒业,四川,白酒,19960524.0
600703.SH,600703.0,三安光电,湖北,半导体,19960528.0
000598.SZ,0598.0,兴蓉环境,四川,水务,19960529.0
600711.SH,600711.0,盛屯矿业,福建,小金属,19960531.0
600897.SH,600897.0,厦门空港,福建,机场,19960531.0
000600.SZ,0600.0,建投能源,河北,火力发电,19960606.0
600704.SH,600704.0,物产中大,浙江,仓储物流,19960606.0
600708.SH,600708.0,光明地产,上海,全国地产,19960606.0
600714.SH,600714.0,金瑞矿业,青海,化工原料,19960606.0
000401.SZ,0401.0,金隅冀东,河北,水泥,19960614.0
600717.SH,600717.0,天津港,天津,港口,19960614.0
600718.SH,600718.0,东软集团,辽宁,软件服务,19960618.0
000404.SZ,0404.0,长虹华意,江西,家用电器,19960619.0
000402.SZ,0402.0,金融街,北京,全国地产,19960626.0
600712.SH,600712.0,南宁百货,广西,百货,19960626.0
600721.SH,600721.0,百花医药,新疆,生物制药,19960626.0
600722.SH,600722.0,金牛化工,河北,化工原料,19960626.0
000409.SZ,0409.0,云鼎科技,山东,软件服务,19960627.0
000403.SZ,0403.0,派林生物,山西,生物制药,19960628.0
000408.SZ,0408.0,藏格矿业,青海,农药化肥,19960628.0
600710.SH,600710.0,苏美达,江苏,商贸代理,19960701.0
600713.SH,600713.0,南京医药,江苏,医药商业,19960701.0
600715.SH,600715.0,文投控股,北京,影视音像,19960701.0
600726.SH,600726.0,华电能源,黑龙江,火力发电,19960701.0
600716.SH,600716.0,凤凰股份,江苏,区域地产,19960702.0
600725.SH,600725.0,云维股份,云南,商贸代理,19960702.0
600727.SH,600727.0,鲁北化工,山东,化工原料,19960702.0
600729.SH,600729.0,重庆百货,重庆,百货,19960702.0
000407.SZ,0407.0,胜利股份,山东,供气供热,19960703.0
000056.SZ,0056.0,皇庭国际,深圳,其他商业,19960708.0
000411.SZ,0411.0,英特集团,浙江,医药商业,19960716.0
000415.SZ,0415.0,渤海租赁,新疆,多元金融,19960716.0
600719.SH,600719.0,大连热电,辽宁,供气供热,19960716.0
600720.SH,600720.0,中交设计,甘肃,建筑工程,19960716.0
600724.SH,600724.0,宁波富达,浙江,综合类,19960716.0
600728.SH,600728.0,佳都科技,广东,软件服务,19960716.0
000410.SZ,0410.0,沈阳机床,辽宁,机床制造,19960718.0
600730.SH,600730.0,中国高科,北京,文教休闲,19960726.0
000423.SZ,0423.0,东阿阿胶,山东,中成药,19960729.0
600737.SH,600737.0,中粮糖业,新疆,食品,19960731.0
000420.SZ,0420.0,吉林化纤,吉林,化纤,19960802.0
600731.SH,600731.0,湖南海利,湖南,农药化肥,19960802.0
600738.SH,600738.0,丽尚国潮,甘肃,百货,19960802.0
000421.SZ,0421.0,南京公用,江苏,供气供热,19960806.0
000428.SZ,0428.0,华天酒店,湖南,酒店餐饮,19960808.0
600734.SH,600734.0,实达集团,福建,软件服务,19960808.0
600740.SH,600740.0,山西焦化,山西,焦炭加工,19960808.0
000417.SZ,0417.0,合百集团,安徽,百货,19960812.0
000422.SZ,0422.0,湖北宜化,湖北,农药化肥,19960815.0
600736.SH,600736.0,苏州高新,江苏,园区开发,19960815.0
000419.SZ,0419.0,通程控股,湖南,百货,19960816.0
600732.SH,600732.0,爱旭股份,上海,电气设备,19960816.0
600733.SH,600733.0,北汽蓝谷,北京,汽车整车,19960816.0
600739.SH,600739.0,辽宁成大,辽宁,生物制药,19960819.0
000603.SZ,0603.0,盛达资源,北京,铅锌,19960823.0
600741.SH,600741.0,华域汽车,上海,汽车配件,19960826.0
600742.SH,600742.0,富维股份,吉林,汽车配件,19960826.0
000425.SZ,0425.0,徐工机械,江苏,工程机械,19960828.0
000426.SZ,0426.0,兴业银锡,内蒙,铅锌,19960828.0
600745.SH,600745.0,闻泰科技,湖北,半导体,19960828.0
000601.SZ,0601.0,韶能股份,广东,水力发电,19960830.0
000607.SZ,0607.0,华媒控股,浙江,广告包装,19960830.0
600744.SH,600744.0,华银电力,湖南,火力发电,19960905.0
600743.SH,600743.0,华远控股,北京,区域地产,19960909.0
600751.SH,600751.0,海航科技,天津,水运,19960909.0
000605.SZ,0605.0,渤海股份,北京,水务,19960913.0
600746.SH,600746.0,江苏索普,江苏,化工原料,19960918.0
600750.SH,600750.0,华润江中,江西,中成药,19960923.0
600756.SH,600756.0,浪潮软件,山东,软件服务,19960923.0
600748.SH,600748.0,上实发展,上海,全国地产,19960925.0
000610.SZ,0610.0,西安旅游,陕西,旅游服务,19960926.0
000612.SZ,0612.0,焦作万方,河南,铝,19960926.0
000596.SZ,0596.0,古井贡酒,安徽,白酒,19960927.0
600755.SH,600755.0,厦门国贸,福建,仓储物流,19961003.0
600757.SH,600757.0,长江传媒,湖北,出版业,19961003.0
600759.SH,600759.0,洲际油气,海南,石油开采,19961008.0
600761.SH,600761.0,安徽合力,安徽,工程机械,19961009.0
600754.SH,600754.0,锦江酒店,上海,酒店餐饮,19961011.0
600760.SH,600760.0,中航沈飞,山东,航空,19961011.0
600749.SH,600749.0,西藏旅游,西藏,旅游景点,19961015.0
000617.SZ,0617.0,中油资本,新疆,多元金融,19961022.0
000619.SZ,0619.0,海螺新材,安徽,其他建材,19961023.0
000623.SZ,0623.0,吉林敖东,吉林,中成药,19961028.0
000620.SZ,0620.0,盈新发展,北京,全国地产,19961029.0
600758.SH,600758.0,辽宁能源,辽宁,煤炭开采,19961029.0
600763.SH,600763.0,通策医疗,浙江,医疗保健,19961030.0
600769.SH,600769.0,祥龙电业,湖北,水务,19961101.0
600764.SH,600764.0,中国海防,北京,船舶,19961104.0
600771.SH,600771.0,广誉远,山西,中成药,19961105.0
600765.SH,600765.0,中航重机,贵州,航空,19961106.0
600773.SH,600773.0,西藏城投,西藏,区域地产,19961108.0
600774.SH,600774.0,汉商集团,湖北,化学制药,19961108.0
600768.SH,600768.0,宁波富邦,浙江,铝,19961111.0
000633.SZ,0633.0,合金投资,新疆,小金属,19961112.0
000637.SZ,0637.0,茂化实华,广东,石油加工,19961114.0
000629.SZ,0629.0,钒钛股份,四川,小金属,19961115.0
000628.SZ,0628.0,高新发展,四川,建筑工程,19961118.0
000651.SZ,0651.0,格力电器,广东,家用电器,19961118.0
600775.SH,600775.0,南京熊猫,江苏,通信设备,19961118.0
000630.SZ,0630.0,铜陵有色,安徽,铜,19961120.0
000635.SZ,0635.0,英力特,宁夏,化工原料,19961120.0
600770.SH,600770.0,综艺股份,江苏,综合类,19961120.0
000632.SZ,0632.0,三木集团,福建,综合类,19961121.0
000631.SZ,0631.0,顺发恒能,浙江,综合类,19961122.0
000639.SZ,0639.0,西王食品,山东,食品,19961126.0
600776.SH,600776.0,东方通信,浙江,通信设备,19961126.0
000626.SZ,0626.0,远大控股,江苏,商贸代理,19961128.0
000652.SZ,0652.0,泰达股份,天津,批发业,19961128.0
000655.SZ,0655.0,金岭矿业,山东,普钢,19961128.0
000636.SZ,0636.0,风华高科,广东,元器件,19961129.0
000659.SZ,0659.0,珠海中富,广东,广告包装,19961203.0
600778.SH,600778.0,友好集团,新疆,百货,19961203.0
000657.SZ,0657.0,中钨高新,海南,小金属,19961205.0
600780.SH,600780.0,通宝能源,山西,火力发电,19961205.0
000663.SZ,0663.0,永安林业,福建,林业,19961206.0
600779.SH,600779.0,水井坊,四川,白酒,19961206.0
000650.SZ,0650.0,仁和药业,江西,中成药,19961210.0
000665.SZ,0665.0,湖北广电,湖北,影视音像,19961210.0
000670.SZ,0670.0,盈方微,湖北,元器件,19961217.0
000661.SZ,0661.0,长春高新,吉林,生物制药,19961218.0
000672.SZ,0672.0,上峰水泥,甘肃,水泥,19961218.0
000676.SZ,0676.0,智度股份,广东,互联网,19961224.0
600782.SH,600782.0,新钢股份,江西,普钢,19961225.0
600783.SH,600783.0,鲁信创投,山东,专用机械,19961225.0
600784.SH,600784.0,鲁银投资,山东,综合类,19961225.0
000058.SZ,0058.0,深赛格,深圳,商品城,19961226.0
000677.SZ,0677.0,恒天海龙,山东,化纤,19961226.0
000678.SZ,0678.0,襄阳轴承,湖北,汽车配件,19970106.0
600785.SH,600785.0,新华百货,宁夏,百货,19970108.0
000061.SZ,0061.0,农产品,深圳,农业综合,19970110.0
000688.SZ,0688.0,国城矿业,四川,铅锌,19970120.0
000681.SZ,0681.0,视觉中国,江苏,互联网,19970121.0
000682.SZ,0682.0,东方电子,山东,电气设备,19970121.0
600787.SH,600787.0,中储股份,天津,仓储物流,19970121.0
000680.SZ,0680.0,山推股份,山东,工程机械,19970122.0
000060.SZ,0060.0,中金岭南,深圳,铅锌,19970123.0
000685.SZ,0685.0,中山公用,广东,水务,19970123.0
600792.SH,600792.0,云煤能源,云南,焦炭加工,19970123.0
000679.SZ,0679.0,大连友谊,辽宁,百货,19970124.0
000690.SZ,0690.0,宝新能源,广东,火力发电,19970128.0
000059.SZ,0059.0,华锦股份,辽宁,石油加工,19970130.0
000062.SZ,0062.0,深圳华强,深圳,元器件,19970130.0
600791.SH,600791.0,京能置业,北京,全国地产,19970130.0
000683.SZ,0683.0,博源化工,内蒙,化工原料,19970131.0
000695.SZ,0695.0,滨海能源,天津,化工原料,19970218.0
600793.SH,600793.0,宜宾纸业,四川,造纸,19970220.0
000701.SZ,0701.0,厦门信达,福建,商贸代理,19970226.0
600789.SH,600789.0,鲁抗医药,山东,化学制药,19970226.0
000686.SZ,0686.0,东北证券,吉林,证券,19970227.0
000692.SZ,0692.0,惠天热电,辽宁,供气供热,19970227.0
000700.SZ,0700.0,模塑科技,江苏,汽车配件,19970228.0
600790.SH,600790.0,轻纺城,浙江,商品城,19970228.0
001696.SZ,1696.0,宗申动力,重庆,摩托车,19970306.0
600794.SH,600794.0,保税科技,江苏,仓储物流,19970306.0
000702.SZ,0702.0,正虹科技,湖南,饲料,19970318.0
600795.SH,600795.0,国电电力,辽宁,火力发电,19970318.0
000708.SZ,0708.0,中信特钢,湖北,特种钢,19970326.0
000703.SZ,0703.0,恒逸石化,广西,化纤,19970328.0
000719.SZ,0719.0,中原传媒,河南,出版业,19970331.0
000718.SZ,0718.0,苏宁环球,吉林,区域地产,19970408.0
600796.SH,600796.0,钱江生化,浙江,环境保护,19970408.0
000705.SZ,0705.0,浙江震元,浙江,医药商业,19970410.0
600051.SH,600051.0,宁波联合,浙江,综合类,19970410.0
000707.SZ,0707.0,双环科技,湖北,化工原料,19970415.0
000712.SZ,0712.0,锦龙股份,广东,证券,19970415.0
600052.SH,600052.0,东望时代,浙江,供气供热,19970415.0
000709.SZ,0709.0,河钢股份,河北,普钢,19970416.0
000758.SZ,0758.0,中色股份,北京,铅锌,19970416.0
000400.SZ,0400.0,许继电气,河南,电气设备,19970418.0
000716.SZ,0716.0,黑芝麻,广西,食品,19970418.0
600053.SH,600053.0,九鼎投资,江西,多元金融,19970418.0
600797.SH,600797.0,浙大网新,浙江,软件服务,19970418.0
000710.SZ,0710.0,贝瑞基因,四川,医疗保健,19970422.0
000713.SZ,0713.0,国投丰乐,安徽,种植业,19970422.0
600060.SH,600060.0,海信视像,山东,家用电器,19970422.0
600798.SH,600798.0,宁波海运,浙江,水运,19970423.0
000737.SZ,0737.0,北方铜业,山西,铜,19970428.0
000721.SZ,0721.0,西安饮食,陕西,酒店餐饮,19970430.0
000766.SZ,0766.0,通化金马,吉林,化学制药,19970430.0
600054.SH,600054.0,黄山旅游,安徽,旅游景点,19970506.0
600064.SH,600064.0,南京高科,江苏,园区开发,19970506.0
